"FECHA","SECTOR_ECONOMICO","DEUDA"
31/3/24,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",115792227344.76
31/3/24,"O - Otras actividades de servicios comunitarios, sociales y personales",36811484211.91
31/3/24,"M - ENSEÑANZA",7537498857.88
30/4/24,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",831706939.64
31/5/24,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",45015356091.47
31/5/24,"I - TRANSPORTE Y ALMACENAMIENTO",46225873819.06
31/5/24,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",361887321081.66
31/1/12,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",14328147900.96
29/2/12,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13762827497.83
29/2/12,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",74598890783.11
29/2/12,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",10422346327.64
29/2/12,"I - TRANSPORTE Y ALMACENAMIENTO",9073097809.32
29/2/12,"M - ENSEÑANZA",2438820423.95
31/3/12,"Y - CONSUMO DE BIENES Y SERVICIOS",111942546661.5
31/3/12,"F - CONSTRUCCIÓN",27505401963.81
30/4/12,"D - INDUSTRIA MANUFACTURERA",37122508138.64
31/5/12,"O - Otras actividades de servicios comunitarios, sociales y personales",23249006193.28
31/5/12,"Y - CONSUMO DE BIENES Y SERVICIOS",114005083323.82
30/6/12,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",95059783455.01
30/6/12,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2707488174.43
30/6/12,"Y - CONSUMO DE BIENES Y SERVICIOS",115851738862.85
31/7/12,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3019816754.75
31/7/12,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",7251617574.71
31/8/12,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",19852721432.96
31/8/12,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",6723868972.9
31/8/12,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2052106989.22
31/8/12,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13116777262.39
30/9/12,"Y - CONSUMO DE BIENES Y SERVICIOS",120121657867.87
30/9/12,"D - INDUSTRIA MANUFACTURERA",34529682429.85
30/9/12,"F - CONSTRUCCIÓN",25657733842.04
30/9/12,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",15063168443.4
31/10/12,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",97531114400.72
31/10/12,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2653474920.63
31/12/12,"F - CONSTRUCCIÓN",28610436596.31
31/12/12,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",22786601600.95
31/12/12,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13141163745.66
31/12/12,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2164434535.03
31/1/13,"M - ENSEÑANZA",2936740024.79
28/2/13,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",66750351154.45
28/2/13,"M - ENSEÑANZA",3078093417.19
31/3/13,"D - INDUSTRIA MANUFACTURERA",39516838755.98
31/3/13,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",23319427452.4
30/4/13,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",6019782873.53
30/4/13,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",24042188584.66
30/4/13,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2299605077.34
31/5/13,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",64177576110.47
31/5/13,"D - INDUSTRIA MANUFACTURERA",41964590488.94
31/5/13,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2012651482.42
30/6/13,"O - Otras actividades de servicios comunitarios, sociales y personales",20939066823.9
30/6/13,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",103231734863.29
30/6/13,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",22291562879.23
31/7/13,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",21186006633.5
31/7/13,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2112609923.04
31/8/13,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13917283915.25
31/8/13,"M - ENSEÑANZA",3034674100.79
31/8/13,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",62421841900.79
31/8/13,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1856378376.42
30/9/13,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",97822258402.41
30/9/13,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1694154346.81
31/10/13,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",93621328982.12
31/10/13,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",106684966009.53
31/10/13,"O - Otras actividades de servicios comunitarios, sociales y personales",19770587026.99
30/11/13,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",6356969019.77
30/11/13,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",30749556159.56
31/12/13,"D - INDUSTRIA MANUFACTURERA",42009218625.68
31/12/13,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3603530876.21
31/12/13,"B - PESCA",105351377.16
31/1/14,"I - TRANSPORTE Y ALMACENAMIENTO",11823029882.16
31/1/14,"O - Otras actividades de servicios comunitarios, sociales y personales",18552091486.69
31/1/14,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",18843977107.72
28/2/14,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3445864803.58
28/2/14,"F - CONSTRUCCIÓN",30955879048.66
28/2/14,"B - PESCA",91547281.64
31/3/14,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",34896685151.78
31/3/14,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",21952726830.38
30/4/14,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3795146159.01
30/4/14,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",8932577916
30/4/14,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",23072792193.13
31/5/14,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",19289191704.93
31/5/14,"B - PESCA",108524316.06
30/6/14,"I - TRANSPORTE Y ALMACENAMIENTO",10347211677.81
30/6/14,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3697684515.42
31/7/14,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",23041039784.15
31/7/14,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",7996799524.46
30/9/14,"D - INDUSTRIA MANUFACTURERA",47454794028.56
30/11/14,"O - Otras actividades de servicios comunitarios, sociales y personales",18941055427.49
31/12/14,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",31140830177.63
31/1/15,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",29155196743.53
31/1/15,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",40422711347.51
31/1/15,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",6553928160.89
31/1/15,"I - TRANSPORTE Y ALMACENAMIENTO",12250050343.71
31/1/15,"M - ENSEÑANZA",4588606369.63
28/2/15,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",28614168094.58
28/2/15,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17219922003.83
28/2/15,"D - INDUSTRIA MANUFACTURERA",53888878070.8
28/2/15,"F - CONSTRUCCIÓN",42009676892.78
31/3/15,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",35228707053.16
31/3/15,"Y - CONSUMO DE BIENES Y SERVICIOS",171860344809.99
30/4/15,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",35706779927.96
31/5/15,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",109035755356.43
31/5/15,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",38014070454.08
31/7/15,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",30163756849.09
31/7/15,"B - PESCA",83426337.37
31/8/15,"F - CONSTRUCCIÓN",51567659000.58
31/8/15,"B - PESCA",76970300.7
31/10/15,"O - Otras actividades de servicios comunitarios, sociales y personales",16994835673.17
31/10/15,"B - PESCA",99041640.08
30/11/15,"I - TRANSPORTE Y ALMACENAMIENTO",16143355415.65
30/11/15,"F - CONSTRUCCIÓN",54129563243.24
31/12/15,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",116524661872.27
31/12/15,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",8253462325.5
31/12/15,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18044181865.35
31/12/15,"M - ENSEÑANZA",4492945993.06
31/1/16,"Y - CONSUMO DE BIENES Y SERVICIOS",201682563492.88
31/1/16,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",39831905155.9
31/1/16,"M - ENSEÑANZA",4356907547.46
29/2/16,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",140565923581.46
29/2/16,"O - Otras actividades de servicios comunitarios, sociales y personales",16283087642.46
29/2/16,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",29542308472.29
29/2/16,"B - PESCA",85549769.74
30/4/16,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8803333017.01
31/5/16,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",46131900997.64
31/5/16,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",40665726839.03
31/5/16,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",21546696297.78
31/5/16,"B - PESCA",76745453.9
31/5/16,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",35917466436.68
31/5/16,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2110864578.73
30/6/16,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",45558082754.02
31/7/16,"O - Otras actividades de servicios comunitarios, sociales y personales",15309123794.68
31/7/16,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",19096050556.2
31/8/16,"D - INDUSTRIA MANUFACTURERA",57807336500.59
31/8/16,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",147927727541.1
31/8/16,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18796256371.46
30/9/16,"I - TRANSPORTE Y ALMACENAMIENTO",14596979246.64
30/9/16,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",122174202054.09
30/9/16,"Y - CONSUMO DE BIENES Y SERVICIOS",222497568770.39
31/10/16,"F - CONSTRUCCIÓN",70504150497.12
31/10/16,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",150806448401.95
31/10/16,"O - Otras actividades de servicios comunitarios, sociales y personales",16439744100.09
31/10/16,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8484691744.09
31/10/16,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1984514062.78
30/11/16,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",125292359107.73
30/11/16,"I - TRANSPORTE Y ALMACENAMIENTO",15098002952.17
30/11/16,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2036124711.34
31/12/16,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",124507824524.1
31/12/16,"O - Otras actividades de servicios comunitarios, sociales y personales",16575955705.17
31/12/16,"D - INDUSTRIA MANUFACTURERA",61238498007.59
31/1/17,"M - ENSEÑANZA",4907458446.65
31/1/17,"D - INDUSTRIA MANUFACTURERA",59871103086.33
31/1/17,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",772433297.91
31/1/17,"B - PESCA",120768467.84
28/2/17,"F - CONSTRUCCIÓN",80569181912.17
31/3/17,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",156290318526.38
31/3/17,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",11874694364.08
31/3/17,"D - INDUSTRIA MANUFACTURERA",57120406856.92
31/3/17,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",31841841713.57
31/3/17,"M - ENSEÑANZA",4937867897.38
30/4/17,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",127467004455.82
30/4/17,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",45408318362.54
30/4/17,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18987811687.59
30/4/17,"M - ENSEÑANZA",5001548412.63
31/5/17,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",157758779492.39
31/5/17,"I - TRANSPORTE Y ALMACENAMIENTO",16497010087.48
31/5/17,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",21146893623.86
31/5/17,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8653814432.04
30/6/17,"Y - CONSUMO DE BIENES Y SERVICIOS",245034951547.91
30/6/17,"O - Otras actividades de servicios comunitarios, sociales y personales",16294874974.15
30/6/17,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",44641149117.46
30/6/17,"F - CONSTRUCCIÓN",80751597538.67
31/7/17,"M - ENSEÑANZA",5019314101.64
31/7/17,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2467673969.9
31/8/17,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",49822003479.48
31/8/17,"M - ENSEÑANZA",5089791844.34
31/8/17,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",41107599011.43
30/9/17,"M - ENSEÑANZA",5233800822.7
30/9/17,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8980821726.13
31/10/17,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",134602537202.45
30/11/17,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",16002448232.23
31/12/17,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",47877384240.63
31/12/17,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",19380749050.68
31/1/18,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",1689264801.71
28/2/18,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",172175372068.6
28/2/18,"O - Otras actividades de servicios comunitarios, sociales y personales",19005899868.8
28/2/18,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",35590351528.25
28/2/18,"B - PESCA",130953967.6
31/3/18,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",35339175114.93
30/4/18,"Y - CONSUMO DE BIENES Y SERVICIOS",265983259510.81
30/4/18,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",174737404389.82
30/4/18,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",9101601076.79
30/4/18,"B - PESCA",136754001.26
31/5/18,"M - ENSEÑANZA",5638127182.05
31/5/18,"F - CONSTRUCCIÓN",74787974017.11
30/6/18,"Y - CONSUMO DE BIENES Y SERVICIOS",270714280895.85
30/6/18,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",52817565943.87
30/6/18,"F - CONSTRUCCIÓN",69350678812.01
31/7/18,"F - CONSTRUCCIÓN",70200542439.03
31/7/18,"O - Otras actividades de servicios comunitarios, sociales y personales",19953366646.93
31/8/18,"I - TRANSPORTE Y ALMACENAMIENTO",20548571794.8
31/8/18,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",20534640269.36
31/8/18,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2542661384.67
30/9/18,"Y - CONSUMO DE BIENES Y SERVICIOS",279437862216.69
30/9/18,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",2010445071.21
31/10/18,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",184232018711.4
31/10/18,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",1765208075.54
30/11/18,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1836108507.47
31/12/18,"D - INDUSTRIA MANUFACTURERA",82410197913.99
31/1/19,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",55225819657.69
31/1/19,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",156903969998.74
31/1/19,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",43110852307.91
28/2/19,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",155821620679.6
28/2/19,"D - INDUSTRIA MANUFACTURERA",83221958532.41
28/2/19,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",44810255206.54
31/3/19,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",154079632929.62
31/3/19,"D - INDUSTRIA MANUFACTURERA",84029552423.55
31/3/19,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",48141558533.65
30/4/19,"O - Otras actividades de servicios comunitarios, sociales y personales",19634350605.32
31/5/19,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",55812879167.34
31/5/19,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",51186253279.53
30/6/19,"O - Otras actividades de servicios comunitarios, sociales y personales",19790635312.34
31/7/19,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",61518339192.81
31/7/19,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",29712506623.91
31/7/19,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1621358166.24
31/8/19,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",159680638211.16
30/9/19,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",57103558352.81
30/9/19,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",42246972281.95
30/9/19,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",1072547753.72
30/9/19,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",29505440307.4
30/11/19,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",49553592368.9
31/12/19,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7944871162.29
31/12/19,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",23092056763.93
31/12/19,"M - ENSEÑANZA",6674837316.23
31/1/20,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",997233744.99
31/1/20,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1813831214.55
29/2/20,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",47793544314.97
29/2/20,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",22852223884.43
31/3/20,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",13278621459.37
30/4/20,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",23188737187.72
30/4/20,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7817572516.92
31/5/20,"O - Otras actividades de servicios comunitarios, sociales y personales",21580784003.82
30/6/20,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7583885610.91
31/7/20,"I - TRANSPORTE Y ALMACENAMIENTO",33222092139.93
31/7/20,"M - ENSEÑANZA",6742551758
31/7/20,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2454930430.91
31/8/20,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",170624000417.82
30/9/20,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",170533058234.29
30/9/20,"Y - CONSUMO DE BIENES Y SERVICIOS",328447657552.55
30/9/20,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",24351881479.93
30/9/20,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",53623059354.09
30/9/20,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",30400656508.14
30/9/20,"B - PESCA",284500566.88
31/10/20,"Y - CONSUMO DE BIENES Y SERVICIOS",327097714711.11
31/10/20,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",70702738376.61
31/10/20,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",49369378017.22
30/11/20,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",222144600594.85
30/11/20,"O - Otras actividades de servicios comunitarios, sociales y personales",23223803063.8
30/11/20,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",42349916595.86
31/12/20,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",71793531818.79
31/12/20,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",23868732588.57
31/1/21,"B - PESCA",296763442.05
28/2/21,"O - Otras actividades de servicios comunitarios, sociales y personales",23072236574.64
28/2/21,"I - TRANSPORTE Y ALMACENAMIENTO",36700589104.12
28/2/21,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",16387281147.2
31/3/21,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",60962333326.47
31/3/21,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",228118888087.31
31/3/21,"F - CONSTRUCCIÓN",73326227160.16
31/3/21,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",3648716123.34
31/3/21,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",27609893945.41
30/4/21,"O - Otras actividades de servicios comunitarios, sociales y personales",23896616491.71
